track_id,pcm_RMSenergy_sma_amean,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_de_amean,pcm_RMSenergy_sma_de_stddev,pcm_zcr_sma_amean,pcm_zcr_sma_stddev,pcm_fftMag_mfcc_sma[1]_amean,pcm_fftMag_mfcc_sma[2]_amean,pcm_fftMag_mfcc_sma[3]_amean,pcm_fftMag_mfcc_sma[4]_amean,pcm_fftMag_mfcc_sma[5]_amean,pcm_fftMag_mfcc_sma[6]_amean,pcm_fftMag_mfcc_sma[7]_amean,pcm_fftMag_mfcc_sma[8]_amean,pcm_fftMag_mfcc_sma[9]_amean,pcm_fftMag_mfcc_sma[10]_amean,pcm_fftMag_mfcc_sma[11]_amean,pcm_fftMag_mfcc_sma[12]_amean,pcm_fftMag_mfcc_sma[13]_amean,pcm_fftMag_mfcc_sma[14]_amean,pcm_fftMag_mfcc_sma[1]_stddev,pcm_fftMag_mfcc_sma[2]_stddev,pcm_fftMag_mfcc_sma[3]_stddev,pcm_fftMag_mfcc_sma[4]_stddev,pcm_fftMag_mfcc_sma[5]_stddev,pcm_fftMag_mfcc_sma[6]_stddev,pcm_fftMag_mfcc_sma[7]_stddev,pcm_fftMag_mfcc_sma[8]_stddev,pcm_fftMag_mfcc_sma[9]_stddev,pcm_fftMag_mfcc_sma[10]_stddev,pcm_fftMag_mfcc_sma[11]_stddev,pcm_fftMag_mfcc_sma[12]_stddev,pcm_fftMag_mfcc_sma[13]_stddev,pcm_fftMag_mfcc_sma[14]_stddev,pcm_fftMag_spectralCentroid_sma_amean,pcm_fftMag_spectralCentroid_sma_stddev,pcm_fftMag_spectralFlux_sma_amean,pcm_fftMag_spectralFlux_sma_stddev,pcm_fftMag_spectralSlope_sma_amean,pcm_fftMag_spectralSlope_sma_stddev,pcm_fftMag_spectralEntropy_sma_amean,pcm_fftMag_spectralEntropy_sma_stddev,pcm_fftMag_spectralVariance_sma_amean,pcm_fftMag_spectralVariance_sma_stddev,pcm_fftMag_spectralSkewness_sma_amean,pcm_fftMag_spectralSkewness_sma_stddev,pcm_fftMag_spectralKurtosis_sma_amean,pcm_fftMag_spectralKurtosis_sma_stddev,pcm_fftMag_psySharpness_sma_amean,pcm_fftMag_psySharpness_sma_stddev,F0final_sma_amean,F0final_sma_stddev,logHNR_sma_amean,logHNR_sma_stddev,voicingFinalUnclipped_sma_amean,voicingFinalUnclipped_sma_stddev,jitterLocal_sma_amean,jitterLocal_sma_stddev,pcm_fftMag_fband250-650_sma_amean,pcm_fftMag_fband250-650_sma_stddev,pcm_fftMag_fband1000-4000_sma_amean,pcm_fftMag_fband1000-4000_sma_stddev,audSpec_Rfilt_sma[0]_amean,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_amean,audSpec_Rfilt_sma[1]_stddev,audspec_lengthL1norm_sma_amean,audspec_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_amean,audspecRasta_lengthL1norm_sma_stddev,shimmerLocal_sma_amean,shimmerLocal_sma_stddev,jitterDDP_sma_amean,jitterDDP_sma_stddev,valence_mean,valence_std,arousal_mean,arousal_std
10,0.0627462959582758,0.0269285277344827,-3.255016589655171e-06,0.0069080497853172,0.043237561275862,0.0214677118184827,31.862842310344824,-5.384058602068965,9.472008255586209,6.374533935172414,-6.297058386862068,3.9922715516206897,6.989987960689655,-3.0362704555862066,-8.132993971275862,2.2263905556,1.0033260899999998,-4.816602415172413,1.0103732052689658,1.721025167275862,10.445625782758622,13.594807279310343,9.272019993103449,8.641633710344829,9.743953931034484,9.06535632413793,9.625600137931034,10.197428944827584,10.177557744827585,11.151470472413791,11.496077748275862,10.770284203448275,9.83962689310345,10.2588192,675.3277334482758,325.6079379455173,0.4138551504989655,0.2958895111878621,-0.2402917209559068,0.2208563097937586,3.218597455172414,0.648010468948276,844527.1787931036,1186287.4379617244,10.712507828965515,7.150559037931034,1106.6642712689654,870.6752519965517,0.5763264851724138,0.2294755599344827,224.52926286206892,124.51494556965515,1.9480517811034488,16.012173251724136,0.7939400144827585,0.0527501475820689,0.0472869318610344,0.0890925493868965,0.5555464071782138,0.4876063525339827,0.4289676688970062,0.5116549159233302,0.2222965442068966,0.359300494975862,0.5094722496551725,0.9015368284206896,1.3598297582413792,0.5499870130103448,1.3918226955172412,1.3040834568965516,0.1432114017655172,0.1152186640206896,0.0521664572637931,0.0984373263865517,4.0,1.67,4.7,1.85
1000,0.2374268867662674,0.0485601876141716,-1.3589764471058595e-08,0.0122956210526546,0.0669090160479041,0.0224764953852295,15.102199638323352,-3.9170237106986026,5.36686747261477,-0.9323596252894212,1.6035069573712573,0.8383574658622753,3.719374128151697,0.2355366825768464,-0.1904409961077842,1.0110114496207587,3.350203429840319,-1.7123563144337324,1.943807237385229,-0.248148111996008,3.9058130261477046,5.159880872255489,6.050253077844312,6.028148451097804,6.798216401197605,7.225610333333333,7.384052497005989,7.229978674650699,7.798176538922156,7.418216680638722,7.463862506986028,6.942381157684631,6.539825554890219,5.756025045908184,975.8144145708584,378.5791632135729,2.1316215277145707,0.6394766378063872,-2.7478823270166783,1.1384647247540798,4.356539487025948,0.584742786027944,2326118.674451098,1800180.77253493,4.250670658682635,1.491838589021956,43.124743463073855,32.925109584031944,0.7657450688622753,0.2685061547105788,108.52558180638724,66.74638924271457,-19.878769941059883,28.669204516966065,0.730684020758483,0.0453551468942115,0.0612728745336526,0.0972179821572854,4.556459629669252,2.699639056930501,4.307564226266947,1.9898168289887623,0.1387581850299401,0.0460487344111776,0.2843305720558882,0.0753350043592814,4.651334928163672,0.6007113000598803,1.0267407133732531,0.1542461997804391,0.1128513703532934,0.0908825017165668,0.0608577174134331,0.0963933655754491,6.8,1.6,5.6,2.06
1001,0.0685585129545454,0.0209734110795454,5.490504454545451e-06,0.0041981130795454,0.0528220272727272,0.022920025215909,24.063114545454543,-8.277598685227272,5.407314107954545,0.6234658352272727,-1.6627465477272727,1.4342783787500002,-3.420135317045454,0.2482301764772727,1.969668022272728,-5.741372826136364,2.3204822844318183,-7.2367054463636356,-2.949757873863636,1.0989420305681818,5.320178272727273,6.4631827500000005,7.56077678409091,6.935006954545455,7.142250125,8.516067,9.883990772727271,9.123444272727273,10.21263034090909,8.982669409090908,8.972858,8.552759363636364,7.169469511363636,6.774569909090909,824.8346784090908,369.4675911363637,0.6327522261363636,0.212611995,-0.2444543864772727,0.1564020659090909,4.285934568181818,0.4851798409090909,1323092.7079545455,1858202.9590909088,4.216038068181818,1.5280137670454546,44.50045136363637,27.633584204545457,0.6986606284090908,0.2646367064772727,138.89281670454545,77.75974920454546,-4.493854765909092,21.196947728409093,0.7476736352272727,0.0364181910227272,0.0751758153409091,0.1146204368181818,0.6671814556818182,0.55260010625,0.4890563977272727,0.4197922201136363,0.1323009863636363,0.0275884798522727,0.27888815,0.0622425545454545,1.9795309545454545,0.4611843261363635,1.0474498159090908,0.2472303443181818,0.1476573465909091,0.1000243073863636,0.0824658,0.1273866156818181,4.4,1.5,3.8,1.72
1002,0.0699351963636363,0.0393015300795454,5.3297054204545295e-06,0.0062216691920454,0.0224185451704545,0.0195988749431818,29.63326665909091,14.743196908749995,21.349756670454543,10.423196519318182,6.190650719306817,4.4418417579545455,2.3392587454545453,6.0436409931818185,-3.413043714886364,-2.5377772454545453,3.0838606627272727,-3.7902708181818174,-2.5769238227272724,3.661065622727273,8.67420168181818,9.281140795454546,8.59981403409091,10.033863931818182,12.253129181818183,10.155044556818185,12.745978272727273,12.333347363636364,9.847979022727271,10.289151863636365,9.408802238636364,9.104059,7.891704204545454,7.958255284090909,386.0999452272727,373.25513465909086,0.4605752013636363,0.3186434496590909,-0.4303011176136364,0.48216292125,2.6508714204545454,0.6295064386363637,494074.9886363637,847778.3998863637,26.47414461363636,17.657418465909092,3315.530556818182,3512.737500113636,0.3372749505681818,0.2696531604545454,105.91349363636364,45.02601040909092,7.62051625,12.63996000340909,0.7867805659090908,0.060098160840909,0.0684179063636363,0.1068224637499999,0.9206863397613636,1.3190249984431817,0.393444279803409,0.7754119577749999,0.1411120923863636,0.0497102317272727,0.3066567420454545,0.1373438179545454,0.9357516284090908,0.559377478181818,1.2166687806818182,0.6820977321590909,0.1712764919318181,0.1479764706818181,0.0697503717045454,0.1074462227272727,4.5,1.5,3.2,1.54
1003,0.0583038973863636,0.0460299552613636,-1.384858227272727e-05,0.0086143072045454,0.0376822794318181,0.02512109925,25.331550659090908,6.429315605909091,4.856971636136364,-19.26660225,-4.608012728181818,-8.00227319625,-0.1984468557954546,-7.087646206818182,3.8601099017045457,-4.187318039147727,-4.656455950227272,-3.5013303443181822,0.0874530761363636,-2.477735814772727,11.224987863636365,10.574428090909093,13.364273931818182,13.162872022727273,12.605545852272725,14.583495181818185,13.42997580681818,12.399553579545454,12.061348250000002,12.40420030681818,12.19498271590909,10.08173478409091,8.868839102272727,9.093658613636364,757.262403409091,660.4068047727272,0.3359896597727272,0.3552339355681818,-0.3444491397727272,0.4495339867045454,3.1509605340909093,0.9240921113636364,846717.5777272728,1560201.5526136362,14.47994575,12.856483170454544,1013.4200877272727,1784.1156352272728,0.6437261409090909,0.4300670381818182,183.39517693181816,87.90224624999999,4.588815554545454,21.868961420454543,0.8168539477272728,0.0621857285227272,0.0522360358977272,0.0861789981931818,1.4570270186363636,2.033767278522727,0.3459356817840909,0.6229451269204546,0.1318339806818181,0.0248698002045454,0.3188928477272727,0.1873151697727272,1.1722398840909092,0.8005092068181819,1.435240556818182,1.2126092454545454,0.1472728122727272,0.1465248484090908,0.0641044895795454,0.1077117500795454,5.3,1.79,3.3,1.35
1004,0.0889383579545454,0.0154890736022727,1.5698939886363695e-06,0.0035368923522727,0.0406980521590909,0.0104847091136363,21.866524545454546,-2.3950446438636366,12.189087784090908,-9.53869475,2.641227093068182,-5.482309829545454,-0.8772197867045454,-5.646031923863635,-1.098114809170455,-16.22059806818182,-4.630367756818182,-9.386019428409092,5.953978040909091,-1.1428308123863635,4.760318045454546,4.302369159090909,4.539096477272728,5.753423806818182,5.699763977272728,6.553378068181818,7.070891545454546,7.278662852272726,7.438293636363636,6.973722113636364,7.237624772727273,6.081171977272728,5.527018079545454,5.618473375,612.6517261363635,158.40614704545453,0.7478764329545455,0.1858005034090909,-0.3849938920454545,0.1381404107954545,4.015440318181818,0.3903041170454546,654417.2931818181,389381.49659090914,4.240566409090909,1.261649821590909,37.414429204545456,26.051223454545458,0.5344685647727272,0.1098756777272727,144.82901227272723,70.10574215909091,0.252518777159091,15.294817613636363,0.7584767818181818,0.0305021572727272,0.0956778039772727,0.12183768375,1.2720515579545455,0.5514108772727272,0.3974060613636363,0.2362114413636363,0.1371424545454545,0.0434483946590909,0.2777078556818181,0.0529984461363636,2.308930715909091,0.3366139647727272,1.0212942022727274,0.1864840912499999,0.1382188368181818,0.0908189660227272,0.0968132321590909,0.1342817304545454,3.8,0.98,4.7,1.49
1005,0.0776593586363636,0.0239087164772727,1.3470983602272728e-05,0.0081907762727272,0.039653722840909,0.0102815468181818,20.094957727272728,2.4589869566704543,11.464611025340908,3.854172007386364,6.5997144215909085,0.514038069318182,-2.80006196375,1.4546497986363638,3.2169198988636367,0.1029426936363635,0.4453196077272727,-4.340200644318181,-2.157655762045455,-4.791113570454545,3.2434241704545457,5.435730443181818,4.990848363636363,5.622582863636364,6.512314136363637,6.90885896590909,7.25459040909091,7.9980818295454545,7.494961670454544,6.705465318181819,7.00693690909091,6.473408863636365,5.86342684090909,5.451839886363637,559.9753000000001,182.17958159090907,0.7371431852272727,0.3223813363636363,-0.3263825590909091,0.2304038576136363,3.739896159090909,0.5334334602272727,715438.6153409091,356452.52045454545,5.571362727272727,2.0404976204545453,78.40949284090908,59.29266427272727,0.4754975954545454,0.1356593372727272,105.05725079545454,53.53288897727273,-2.303507940909091,20.52429076136364,0.7499066636363636,0.036994132840909,0.0967480002272727,0.1477940421590909,0.5685784965909091,0.5521681894318182,0.3034591062272727,0.1535393252840909,0.1351128477272727,0.0388914343181818,0.2806617170454545,0.0626982155681818,1.9008269704545453,0.2258003920454545,1.0167532,0.1206617104545454,0.1778674090909091,0.1451311962499999,0.1129654410227272,0.1657981111363636,5.4,1.28,5.1,1.22
1006,0.0591399976022727,0.0338179237386363,6.593901522727254e-06,0.0061135784999999,0.0444697971590909,0.0217225652499999,20.07892755681818,4.144887208977273,3.155487105,-16.018949795454546,-5.694838528409092,-5.360228420340909,-15.537094051136364,4.331273364772727,-7.250578693181819,-1.984331094886364,-3.799993057954545,2.125221864431818,7.149683155681817,0.3978446098863635,6.843942625,11.97172068181818,11.124103113636364,10.10599590909091,12.900524011363638,9.949186011363636,13.980444102272726,14.135352170454546,13.38498509090909,10.892062113636364,11.399533545454544,10.946067090909091,10.445060477272728,10.31064330681818,774.7489147727273,402.2078435227273,0.3498243159090908,0.2136044348863636,-0.3178658748749999,0.3396391978522727,3.122040920454545,0.7697067875000001,1039351.8696590908,1314665.5646590912,9.543852340909092,6.135455295454546,321.6066771590909,438.8867631818182,0.6688664056818182,0.2708140844318182,260.76320931818185,115.82349045454544,2.2796231,21.878568375,0.8200414363636362,0.0751206446590909,0.0552174969318181,0.1003627985227272,1.1533655455681815,1.3221429112499998,0.2540848628181818,0.2871098017840909,0.1428138386363636,0.0680798482954545,0.3005439363636364,0.1426584280681818,1.3287089977272728,0.5423117136363637,1.1625887625000002,0.5106350602272727,0.133619226590909,0.1190216744318181,0.0544304195227272,0.1066813440909091,4.6,1.36,4.4,2.11
1007,0.0648681106818181,0.0460219389772727,8.409354897727275e-06,0.0131132337954545,0.0474437122727272,0.0294857719090909,18.254179215909087,6.192509394352272,9.777168059772729,-4.991171522727272,-6.946782516136363,-1.1258569579545457,-10.431731936363636,2.336584678863636,-5.442071402272728,0.4200187134090909,0.4385873784090908,2.8876353750000003,5.136700630681818,1.8450632635227275,7.338082795454545,10.441293829545456,9.474021227272727,11.094541738636364,14.124757909090908,10.090269329545457,13.247288159090909,11.945104499999998,11.624636352272727,12.054983568181818,10.629284602272726,11.993360397727274,11.311241625,10.207438363636363,767.9538079545455,535.1664663636365,0.5095867147727272,0.5529538670454546,-0.3847524422727273,0.533802915,3.1400270113636366,0.874986172727273,1420588.1,1956141.3636363635,9.395154625,6.375223409090908,270.20256647727274,388.7080839772728,0.6505187875,0.3720711396590909,220.69242125,120.48656784090907,-2.334543414090909,26.648773988636364,0.7964600090909092,0.075314172840909,0.0670506717045454,0.1151294188636363,1.2038992801136363,1.324542621590909,0.2569340680681818,0.3357393070454545,0.1590301397727272,0.1270716476136363,0.3350181852272726,0.26461045,1.3820795261363636,0.7067246977272728,1.2700878261363635,0.7898617215909092,0.1534412230681818,0.1624714369318181,0.0713577056818181,0.131606570340909,5.2,1.47,5.4,1.56
1008,0.0629546209090909,0.0264614852954545,2.0504251568181816e-05,0.0066449430420454,0.0446805492045454,0.0206052612954545,24.50094704545455,-4.7161576,7.586942166363636,7.372682942272728,-9.8773599,-2.494357589204545,-5.310087959090908,-9.434719329545452,-2.745866753409091,-8.006121368181818,-0.3286715420454546,-7.7164714170454545,-1.6311103375,-4.0634335075,6.4710995,9.063754159090909,8.487703068181817,9.185990079545457,8.94810453409091,9.97094594318182,9.355096090909091,9.433014011363635,9.538546420454544,9.250143818181815,10.546608113636363,9.130255704545457,8.159142363636365,6.969964568181819,714.2870784090909,379.05479431818185,0.5566313530681818,0.2672921260227273,-0.2853356749545455,0.2515277716249999,3.7764605227272727,0.6346467420454546,955450.6909090908,1177578.7340909091,4.878784443181818,2.5967691477272727,67.93304431818181,68.81611001136365,0.607417534090909,0.2656112489772727,161.3858559090909,66.53357681818181,-2.11675776875,18.915253125,0.7723384068181818,0.0419306701136363,0.0877881434090909,0.1189572129545454,0.9639558057954544,0.9796706441704548,0.3424034499545454,0.3535846050681818,0.1373356409090909,0.0453361725,0.2841714568181818,0.0761772788636363,1.6118741647727275,0.4196796419318181,1.0662372113636365,0.2650142088636364,0.1702601249999999,0.1082194657954545,0.0918417190909091,0.1320880877272727,6.0,1.55,5.4,1.5
